Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol_label,Timestamp,Flow Duration,IntervaloEntreFlujos,IntervaloEntreFlujos_seg
10.152.152.11-195.154.9.157-9100-51413-17,10.152.152.11,9100,195.154.9.157,51413,UDP,2016-02-24 10:59:31,9628734,0 days 00:00:00,0.0
10.152.152.11-195.154.9.157-59398-51413-6,10.152.152.11,59398,195.154.9.157,51413,TCP,2016-02-24 10:59:32,119510254,0 days 00:00:01,1.0
10.152.152.11-195.154.9.157-59398-51413-6,10.152.152.11,59398,195.154.9.157,51413,TCP,2016-02-24 10:59:32,119510254,0 days 00:00:00,0.0
10.152.152.11-67.245.150.237-59477-51413-6,10.152.152.11,59477,67.245.150.237,51413,TCP,2016-02-24 10:59:32,119847018,0 days 00:00:00,0.0
10.152.152.11-67.245.150.237-59477-51413-6,10.152.152.11,59477,67.245.150.237,51413,TCP,2016-02-24 10:59:32,119847018,0 days 00:00:00,0.0
10.152.152.11-109.195.83.107-45082-51413-6,10.152.152.11,45082,109.195.83.107,51413,TCP,2016-02-24 10:59:43,12438953,0 days 00:00:11,11.0
10.152.152.11-109.195.83.107-45082-51413-6,10.152.152.11,45082,109.195.83.107,51413,TCP,2016-02-24 10:59:43,12438953,0 days 00:00:00,0.0
10.152.152.11-117.216.191.70-49514-51413-6,10.152.152.11,49514,117.216.191.70,51413,TCP,2016-02-24 10:59:45,722736,0 days 00:00:02,2.0
10.152.152.11-117.216.191.70-49514-51413-6,10.152.152.11,49514,117.216.191.70,51413,TCP,2016-02-24 10:59:45,722736,0 days 00:00:00,0.0
10.152.152.11-117.216.191.70-49514-51413-6,10.152.152.11,49514,117.216.191.70,51413,TCP,2016-02-24 10:59:45,188142,0 days 00:00:00,0.0
10.152.152.11-117.216.191.70-49514-51413-6,10.152.152.11,49514,117.216.191.70,51413,TCP,2016-02-24 10:59:45,188142,0 days 00:00:00,0.0
10.152.152.11-151.80.42.103-9100-51413-17,10.152.152.11,9100,151.80.42.103,51413,UDP,2016-02-24 10:59:47,9362562,0 days 00:00:02,2.0
10.152.152.11-151.80.42.103-9100-51413-17,10.152.152.11,9100,151.80.42.103,51413,UDP,2016-02-24 10:59:47,9362562,0 days 00:00:00,0.0
10.152.152.11-62.16.52.164-59946-51413-6,10.152.152.11,59946,62.16.52.164,51413,TCP,2016-02-24 10:59:48,60071,0 days 00:00:01,1.0
10.152.152.11-151.80.42.103-40027-51413-6,10.152.152.11,40027,151.80.42.103,51413,TCP,2016-02-24 10:59:48,12722748,0 days 00:00:00,0.0
10.152.152.11-151.80.42.103-40027-51413-6,10.152.152.11,40027,151.80.42.103,51413,TCP,2016-02-24 10:59:48,12722748,0 days 00:00:00,0.0
10.152.152.11-62.16.52.164-59946-51413-6,10.152.152.11,59946,62.16.52.164,51413,TCP,2016-02-24 10:59:48,60071,0 days 00:00:00,0.0
10.152.152.11-79.203.243.145-9100-51413-17,10.152.152.11,9100,79.203.243.145,51413,UDP,2016-02-24 10:59:49,9492080,0 days 00:00:01,1.0
10.152.152.11-79.203.243.145-9100-51413-17,10.152.152.11,9100,79.203.243.145,51413,UDP,2016-02-24 10:59:49,9492080,0 days 00:00:00,0.0
10.152.152.11-79.203.243.145-54477-51413-6,10.152.152.11,54477,79.203.243.145,51413,TCP,2016-02-24 10:59:50,15743688,0 days 00:00:01,1.0
10.152.152.11-79.203.243.145-54477-51413-6,10.152.152.11,54477,79.203.243.145,51413,TCP,2016-02-24 10:59:50,15743688,0 days 00:00:00,0.0
10.152.152.11-103.232.86.148-46414-51413-6,10.152.152.11,46414,103.232.86.148,51413,TCP,2016-02-24 10:59:54,101389052,0 days 00:00:04,4.0
10.152.152.11-103.232.86.148-46414-51413-6,10.152.152.11,46414,103.232.86.148,51413,TCP,2016-02-24 10:59:54,101389052,0 days 00:00:00,0.0
10.152.152.11-103.232.86.148-9100-51413-17,10.152.152.11,9100,103.232.86.148,51413,UDP,2016-02-24 10:59:54,9698142,0 days 00:00:00,0.0
10.152.152.11-103.232.86.148-9100-51413-17,10.152.152.11,9100,103.232.86.148,51413,UDP,2016-02-24 10:59:54,9698142,0 days 00:00:00,0.0
10.152.152.11-90.28.138.224-35833-51413-6,10.152.152.11,35833,90.28.138.224,51413,TCP,2016-02-24 10:59:59,76603250,0 days 00:00:05,5.0
10.152.152.11-41.66.5.65-39438-51413-6,10.152.152.11,39438,41.66.5.65,51413,TCP,2016-02-24 10:59:59,299973,0 days 00:00:00,0.0
10.152.152.11-41.66.5.65-39438-51413-6,10.152.152.11,39438,41.66.5.65,51413,TCP,2016-02-24 10:59:59,299973,0 days 00:00:00,0.0
10.152.152.11-90.28.138.224-35833-51413-6,10.152.152.11,35833,90.28.138.224,51413,TCP,2016-02-24 10:59:59,76603250,0 days 00:00:00,0.0
10.152.152.11-46.151.155.28-51950-51413-6,10.152.152.11,51950,46.151.155.28,51413,TCP,2016-02-24 11:00:08,66835293,0 days 00:00:09,9.0
10.152.152.11-46.151.155.28-51950-51413-6,10.152.152.11,51950,46.151.155.28,51413,TCP,2016-02-24 11:00:08,66835293,0 days 00:00:00,0.0
10.152.152.11-78.102.152.120-45926-51413-6,10.152.152.11,45926,78.102.152.120,51413,TCP,2016-02-24 11:00:12,52670040,0 days 00:00:04,4.0
10.152.152.11-78.102.152.120-45926-51413-6,10.152.152.11,45926,78.102.152.120,51413,TCP,2016-02-24 11:00:12,52670040,0 days 00:00:00,0.0
10.152.152.11-188.32.211.145-60787-51413-6,10.152.152.11,60787,188.32.211.145,51413,TCP,2016-02-24 11:00:13,41255011,0 days 00:00:01,1.0
10.152.152.11-188.32.211.145-60787-51413-6,10.152.152.11,60787,188.32.211.145,51413,TCP,2016-02-24 11:00:13,41255011,0 days 00:00:00,0.0
10.152.152.11-86.127.134.27-45014-51413-6,10.152.152.11,45014,86.127.134.27,51413,TCP,2016-02-24 11:00:17,31940,0 days 00:00:04,4.0
10.152.152.11-123.211.82.41-44230-51413-6,10.152.152.11,44230,123.211.82.41,51413,TCP,2016-02-24 11:00:17,36918,0 days 00:00:00,0.0
10.152.152.11-86.127.134.27-45014-51413-6,10.152.152.11,45014,86.127.134.27,51413,TCP,2016-02-24 11:00:17,31940,0 days 00:00:00,0.0
10.152.152.11-123.211.82.41-44230-51413-6,10.152.152.11,44230,123.211.82.41,51413,TCP,2016-02-24 11:00:17,36918,0 days 00:00:00,0.0
10.152.152.11-92.102.126.70-57790-51413-6,10.152.152.11,57790,92.102.126.70,51413,TCP,2016-02-24 11:00:20,116363524,0 days 00:00:03,3.0
10.152.152.11-92.102.126.70-9100-51413-17,10.152.152.11,9100,92.102.126.70,51413,UDP,2016-02-24 11:00:20,9383584,0 days 00:00:00,0.0
10.152.152.11-92.102.126.70-9100-51413-17,10.152.152.11,9100,92.102.126.70,51413,UDP,2016-02-24 11:00:20,9383584,0 days 00:00:00,0.0
10.152.152.11-92.102.126.70-57790-51413-6,10.152.152.11,57790,92.102.126.70,51413,TCP,2016-02-24 11:00:20,116363524,0 days 00:00:00,0.0
10.152.152.11-94.111.203.124-9100-51413-17,10.152.152.11,9100,94.111.203.124,51413,UDP,2016-02-24 11:00:26,9586857,0 days 00:00:06,6.0
10.152.152.11-94.111.203.124-43816-51413-6,10.152.152.11,43816,94.111.203.124,51413,TCP,2016-02-24 11:00:26,18692301,0 days 00:00:00,0.0
10.152.152.11-94.111.203.124-9100-51413-17,10.152.152.11,9100,94.111.203.124,51413,UDP,2016-02-24 11:00:26,9586857,0 days 00:00:00,0.0
10.152.152.11-94.111.203.124-43816-51413-6,10.152.152.11,43816,94.111.203.124,51413,TCP,2016-02-24 11:00:26,18692301,0 days 00:00:00,0.0
10.152.152.11-84.249.168.120-44708-51413-6,10.152.152.11,44708,84.249.168.120,51413,TCP,2016-02-24 11:00:29,114309481,0 days 00:00:03,3.0
10.152.152.11-84.249.168.120-44708-51413-6,10.152.152.11,44708,84.249.168.120,51413,TCP,2016-02-24 11:00:29,114309481,0 days 00:00:00,0.0
10.152.152.11-217.250.238.213-40025-51413-6,10.152.152.11,40025,217.250.238.213,51413,TCP,2016-02-24 11:00:30,103570413,0 days 00:00:01,1.0
10.152.152.11-217.250.238.213-40025-51413-6,10.152.152.11,40025,217.250.238.213,51413,TCP,2016-02-24 11:00:30,103570413,0 days 00:00:00,0.0
10.152.152.11-104.156.227.4-54072-51413-6,10.152.152.11,54072,104.156.227.4,51413,TCP,2016-02-24 11:00:31,456734,0 days 00:00:01,1.0
10.152.152.11-104.156.227.4-54072-51413-6,10.152.152.11,54072,104.156.227.4,51413,TCP,2016-02-24 11:00:31,456734,0 days 00:00:00,0.0
10.152.152.11-60.225.44.52-51099-51413-6,10.152.152.11,51099,60.225.44.52,51413,TCP,2016-02-24 11:00:33,33005,0 days 00:00:02,2.0
10.152.152.11-60.225.44.52-51099-51413-6,10.152.152.11,51099,60.225.44.52,51413,TCP,2016-02-24 11:00:33,33005,0 days 00:00:00,0.0
10.152.152.11-37.59.60.178-9100-51413-17,10.152.152.11,9100,37.59.60.178,51413,UDP,2016-02-24 11:00:34,9482219,0 days 00:00:01,1.0
10.152.152.11-37.59.60.178-9100-51413-17,10.152.152.11,9100,37.59.60.178,51413,UDP,2016-02-24 11:00:34,9482219,0 days 00:00:00,0.0
10.152.152.11-37.59.60.178-53289-51413-6,10.152.152.11,53289,37.59.60.178,51413,TCP,2016-02-24 11:00:34,15855520,0 days 00:00:00,0.0
10.152.152.11-37.59.60.178-53289-51413-6,10.152.152.11,53289,37.59.60.178,51413,TCP,2016-02-24 11:00:34,15855520,0 days 00:00:00,0.0
10.152.152.11-83.212.116.118-53046-51413-6,10.152.152.11,53046,83.212.116.118,51413,TCP,2016-02-24 11:00:35,87228142,0 days 00:00:01,1.0
10.152.152.11-83.212.116.118-53046-51413-6,10.152.152.11,53046,83.212.116.118,51413,TCP,2016-02-24 11:00:35,87228142,0 days 00:00:00,0.0
10.152.152.11-117.217.84.124-59221-51413-6,10.152.152.11,59221,117.217.84.124,51413,TCP,2016-02-24 11:00:41,13915680,0 days 00:00:06,6.0
10.152.152.11-117.217.84.124-59221-51413-6,10.152.152.11,59221,117.217.84.124,51413,TCP,2016-02-24 11:00:41,13915680,0 days 00:00:00,0.0
10.152.152.11-5.19.245.40-9100-51413-17,10.152.152.11,9100,5.19.245.40,51413,UDP,2016-02-24 11:00:42,9338998,0 days 00:00:01,1.0
10.152.152.11-5.19.245.40-9100-51413-17,10.152.152.11,9100,5.19.245.40,51413,UDP,2016-02-24 11:00:42,9338998,0 days 00:00:00,0.0
10.152.152.11-2.82.190.103-9100-51413-17,10.152.152.11,9100,2.82.190.103,51413,UDP,2016-02-24 11:00:43,9384340,0 days 00:00:01,1.0
10.152.152.11-2.82.190.103-57564-51413-6,10.152.152.11,57564,2.82.190.103,51413,TCP,2016-02-24 11:00:43,8145157,0 days 00:00:00,0.0
10.152.152.11-182.18.177.70-55610-51413-6,10.152.152.11,55610,182.18.177.70,51413,TCP,2016-02-24 11:00:43,100903,0 days 00:00:00,0.0
10.152.152.11-2.82.190.103-9100-51413-17,10.152.152.11,9100,2.82.190.103,51413,UDP,2016-02-24 11:00:43,9384340,0 days 00:00:00,0.0
10.152.152.11-182.18.177.70-55610-51413-6,10.152.152.11,55610,182.18.177.70,51413,TCP,2016-02-24 11:00:43,441533,0 days 00:00:00,0.0
10.152.152.11-5.19.245.40-45950-51413-6,10.152.152.11,45950,5.19.245.40,51413,TCP,2016-02-24 11:00:43,119995987,0 days 00:00:00,0.0
10.152.152.11-2.82.190.103-57564-51413-6,10.152.152.11,57564,2.82.190.103,51413,TCP,2016-02-24 11:00:43,8145157,0 days 00:00:00,0.0
10.152.152.11-182.18.177.70-55610-51413-6,10.152.152.11,55610,182.18.177.70,51413,TCP,2016-02-24 11:00:43,441533,0 days 00:00:00,0.0
10.152.152.11-5.19.245.40-45950-51413-6,10.152.152.11,45950,5.19.245.40,51413,TCP,2016-02-24 11:00:43,119995987,0 days 00:00:00,0.0
10.152.152.11-182.18.177.70-55610-51413-6,10.152.152.11,55610,182.18.177.70,51413,TCP,2016-02-24 11:00:43,100903,0 days 00:00:00,0.0
10.152.152.11-191.17.240.185-59916-51413-6,10.152.152.11,59916,191.17.240.185,51413,TCP,2016-02-24 11:00:44,6257905,0 days 00:00:01,1.0
10.152.152.11-79.215.136.187-52202-51413-6,10.152.152.11,52202,79.215.136.187,51413,TCP,2016-02-24 11:00:44,2467351,0 days 00:00:00,0.0
10.152.152.11-67.188.3.162-9100-51413-17,10.152.152.11,9100,67.188.3.162,51413,UDP,2016-02-24 11:00:44,9381777,0 days 00:00:00,0.0
10.152.152.11-191.17.240.185-59916-51413-6,10.152.152.11,59916,191.17.240.185,51413,TCP,2016-02-24 11:00:44,6257905,0 days 00:00:00,0.0
10.152.152.11-67.188.3.162-9100-51413-17,10.152.152.11,9100,67.188.3.162,51413,UDP,2016-02-24 11:00:44,9381777,0 days 00:00:00,0.0
10.152.152.11-93.49.140.62-9100-51413-17,10.152.152.11,9100,93.49.140.62,51413,UDP,2016-02-24 11:00:44,9375586,0 days 00:00:00,0.0
10.152.152.11-93.49.140.62-9100-51413-17,10.152.152.11,9100,93.49.140.62,51413,UDP,2016-02-24 11:00:44,9375586,0 days 00:00:00,0.0
10.152.152.11-79.215.136.187-52202-51413-6,10.152.152.11,52202,79.215.136.187,51413,TCP,2016-02-24 11:00:44,2467351,0 days 00:00:00,0.0
10.152.152.11-94.111.203.124-43816-51413-6,10.152.152.11,43816,94.111.203.124,51413,TCP,2016-02-24 11:00:45,56915,0 days 00:00:01,1.0
10.152.152.11-67.188.3.162-57744-51413-6,10.152.152.11,57744,67.188.3.162,51413,TCP,2016-02-24 11:00:45,8237048,0 days 00:00:00,0.0
10.152.152.11-93.49.140.62-47768-51413-6,10.152.152.11,47768,93.49.140.62,51413,TCP,2016-02-24 11:00:45,2984,0 days 00:00:00,0.0
10.152.152.11-67.188.3.162-57744-51413-6,10.152.152.11,57744,67.188.3.162,51413,TCP,2016-02-24 11:00:45,8237048,0 days 00:00:00,0.0
10.152.152.11-94.111.203.124-43816-51413-6,10.152.152.11,43816,94.111.203.124,51413,TCP,2016-02-24 11:00:45,56915,0 days 00:00:00,0.0
10.152.152.11-93.49.140.62-47768-51413-6,10.152.152.11,47768,93.49.140.62,51413,TCP,2016-02-24 11:00:45,2984,0 days 00:00:00,0.0
10.152.152.11-79.215.136.187-52202-51413-6,10.152.152.11,52202,79.215.136.187,51413,TCP,2016-02-24 11:00:46,53969,0 days 00:00:01,1.0
10.152.152.11-79.215.136.187-52202-51413-6,10.152.152.11,52202,79.215.136.187,51413,TCP,2016-02-24 11:00:46,53969,0 days 00:00:00,0.0
10.152.152.11-191.17.240.185-59916-51413-6,10.152.152.11,59916,191.17.240.185,51413,TCP,2016-02-24 11:00:50,26681,0 days 00:00:04,4.0
10.152.152.11-191.17.240.185-59916-51413-6,10.152.152.11,59916,191.17.240.185,51413,TCP,2016-02-24 11:00:50,26681,0 days 00:00:00,0.0
10.152.152.11-142.163.136.71-43156-51413-6,10.152.152.11,43156,142.163.136.71,51413,TCP,2016-02-24 11:00:51,168089,0 days 00:00:01,1.0
10.152.152.11-142.163.136.71-43156-51413-6,10.152.152.11,43156,142.163.136.71,51413,TCP,2016-02-24 11:00:51,168089,0 days 00:00:00,0.0
10.152.152.11-188.93.111.3-37479-51413-6,10.152.152.11,37479,188.93.111.3,51413,TCP,2016-02-24 11:00:51,168141,0 days 00:00:00,0.0
10.152.152.11-108.254.40.203-38804-51413-6,10.152.152.11,38804,108.254.40.203,51413,TCP,2016-02-24 11:00:51,167969,0 days 00:00:00,0.0
10.152.152.11-188.93.111.3-37479-51413-6,10.152.152.11,37479,188.93.111.3,51413,TCP,2016-02-24 11:00:51,168141,0 days 00:00:00,0.0
10.152.152.11-108.254.40.203-38804-51413-6,10.152.152.11,38804,108.254.40.203,51413,TCP,2016-02-24 11:00:51,167969,0 days 00:00:00,0.0
10.152.152.11-2.82.190.103-57564-51413-6,10.152.152.11,57564,2.82.190.103,51413,TCP,2016-02-24 11:00:52,21154,0 days 00:00:01,1.0
10.152.152.11-2.82.190.103-57564-51413-6,10.152.152.11,57564,2.82.190.103,51413,TCP,2016-02-24 11:00:52,21154,0 days 00:00:00,0.0
10.152.152.11-67.188.3.162-57744-51413-6,10.152.152.11,57744,67.188.3.162,51413,TCP,2016-02-24 11:00:53,375,0 days 00:00:01,1.0
10.152.152.11-67.188.3.162-57744-51413-6,10.152.152.11,57744,67.188.3.162,51413,TCP,2016-02-24 11:00:53,375,0 days 00:00:00,0.0
10.152.152.11-188.32.211.145-60787-51413-6,10.152.152.11,60787,188.32.211.145,51413,TCP,2016-02-24 11:00:54,49504,0 days 00:00:01,1.0
10.152.152.11-91.76.178.135-38513-51413-6,10.152.152.11,38513,91.76.178.135,51413,TCP,2016-02-24 11:00:54,645,0 days 00:00:00,0.0
10.152.152.11-91.76.178.135-38513-51413-6,10.152.152.11,38513,91.76.178.135,51413,TCP,2016-02-24 11:00:54,645,0 days 00:00:00,0.0
10.152.152.11-188.32.211.145-60787-51413-6,10.152.152.11,60787,188.32.211.145,51413,TCP,2016-02-24 11:00:54,49504,0 days 00:00:00,0.0
10.152.152.11-117.217.84.124-59221-51413-6,10.152.152.11,59221,117.217.84.124,51413,TCP,2016-02-24 11:00:55,298,0 days 00:00:01,1.0
10.152.152.11-117.217.84.124-59221-51413-6,10.152.152.11,59221,117.217.84.124,51413,TCP,2016-02-24 11:00:55,298,0 days 00:00:00,0.0
10.152.152.11-79.250.120.190-42154-51413-6,10.152.152.11,42154,79.250.120.190,51413,TCP,2016-02-24 11:01:05,33233,0 days 00:00:10,10.0
10.152.152.11-78.102.152.120-45926-51413-6,10.152.152.11,45926,78.102.152.120,51413,TCP,2016-02-24 11:01:05,411485,0 days 00:00:00,0.0
10.152.152.11-79.250.120.190-42154-51413-6,10.152.152.11,42154,79.250.120.190,51413,TCP,2016-02-24 11:01:05,33233,0 days 00:00:00,0.0
10.152.152.11-78.102.152.120-45926-51413-6,10.152.152.11,45926,78.102.152.120,51413,TCP,2016-02-24 11:01:05,411485,0 days 00:00:00,0.0
10.152.152.11-86.242.157.143-33762-51413-6,10.152.152.11,33762,86.242.157.143,51413,TCP,2016-02-24 11:01:15,54057,0 days 00:00:10,10.0
10.152.152.11-86.242.157.143-33762-51413-6,10.152.152.11,33762,86.242.157.143,51413,TCP,2016-02-24 11:01:15,54057,0 days 00:00:00,0.0
10.152.152.11-68.66.82.128-42787-51413-6,10.152.152.11,42787,68.66.82.128,51413,TCP,2016-02-24 11:01:16,522082,0 days 00:00:01,1.0
10.152.152.11-68.66.82.128-42787-51413-6,10.152.152.11,42787,68.66.82.128,51413,TCP,2016-02-24 11:01:16,522082,0 days 00:00:00,0.0
10.152.152.11-65.190.84.101-52969-51413-6,10.152.152.11,52969,65.190.84.101,51413,TCP,2016-02-24 11:01:27,56885201,0 days 00:00:11,11.0
10.152.152.11-65.190.84.101-52969-51413-6,10.152.152.11,52969,65.190.84.101,51413,TCP,2016-02-24 11:01:27,56885201,0 days 00:00:00,0.0
10.152.152.11-67.245.150.237-59477-51413-6,10.152.152.11,59477,67.245.150.237,51413,TCP,2016-02-24 11:01:47,73704715,0 days 00:00:20,20.0
10.152.152.11-67.245.150.237-59477-51413-6,10.152.152.11,59477,67.245.150.237,51413,TCP,2016-02-24 11:01:47,73704715,0 days 00:00:00,0.0
10.152.152.11-85.113.39.166-9100-51413-17,10.152.152.11,9100,85.113.39.166,51413,UDP,2016-02-24 11:01:49,9706630,0 days 00:00:02,2.0
10.152.152.11-85.113.39.166-9100-51413-17,10.152.152.11,9100,85.113.39.166,51413,UDP,2016-02-24 11:01:49,9706630,0 days 00:00:00,0.0
10.152.152.11-190.15.44.15-53919-51413-6,10.152.152.11,53919,190.15.44.15,51413,TCP,2016-02-24 11:01:50,1998154,0 days 00:00:01,1.0
10.152.152.11-85.113.39.166-36700-51413-6,10.152.152.11,36700,85.113.39.166,51413,TCP,2016-02-24 11:01:50,92945492,0 days 00:00:00,0.0
10.152.152.11-69.136.96.66-57128-51413-6,10.152.152.11,57128,69.136.96.66,51413,TCP,2016-02-24 11:01:50,10447996,0 days 00:00:00,0.0
10.152.152.11-69.136.96.66-57128-51413-6,10.152.152.11,57128,69.136.96.66,51413,TCP,2016-02-24 11:01:50,10447996,0 days 00:00:00,0.0
10.152.152.11-190.15.44.15-53919-51413-6,10.152.152.11,53919,190.15.44.15,51413,TCP,2016-02-24 11:01:50,1998154,0 days 00:00:00,0.0
10.152.152.11-85.113.39.166-36700-51413-6,10.152.152.11,36700,85.113.39.166,51413,TCP,2016-02-24 11:01:50,92945492,0 days 00:00:00,0.0
10.152.152.11-46.37.21.216-9100-51413-17,10.152.152.11,9100,46.37.21.216,51413,UDP,2016-02-24 11:01:52,9305835,0 days 00:00:02,2.0
10.152.152.11-181.165.78.57-51872-51413-6,10.152.152.11,51872,181.165.78.57,51413,TCP,2016-02-24 11:01:52,99436591,0 days 00:00:00,0.0
10.152.152.11-190.15.44.15-53919-51413-6,10.152.152.11,53919,190.15.44.15,51413,TCP,2016-02-24 11:01:52,203613,0 days 00:00:00,0.0
10.152.152.11-62.210.142.224-35331-51413-6,10.152.152.11,35331,62.210.142.224,51413,TCP,2016-02-24 11:01:52,100405672,0 days 00:00:00,0.0
10.152.152.11-62.210.142.224-35331-51413-6,10.152.152.11,35331,62.210.142.224,51413,TCP,2016-02-24 11:01:52,100405672,0 days 00:00:00,0.0
10.152.152.11-46.37.21.216-9100-51413-17,10.152.152.11,9100,46.37.21.216,51413,UDP,2016-02-24 11:01:52,9305835,0 days 00:00:00,0.0
10.152.152.11-190.15.44.15-53919-51413-6,10.152.152.11,53919,190.15.44.15,51413,TCP,2016-02-24 11:01:52,203613,0 days 00:00:00,0.0
10.152.152.11-181.165.78.57-51872-51413-6,10.152.152.11,51872,181.165.78.57,51413,TCP,2016-02-24 11:01:52,99436591,0 days 00:00:00,0.0
10.152.152.11-78.192.76.98-53748-51413-6,10.152.152.11,53748,78.192.76.98,51413,TCP,2016-02-24 11:01:53,104481469,0 days 00:00:01,1.0
10.152.152.11-88.206.113.212-60725-51413-6,10.152.152.11,60725,88.206.113.212,51413,TCP,2016-02-24 11:01:53,109792563,0 days 00:00:00,0.0
10.152.152.11-78.192.76.98-53748-51413-6,10.152.152.11,53748,78.192.76.98,51413,TCP,2016-02-24 11:01:53,104481469,0 days 00:00:00,0.0
10.152.152.11-46.37.21.216-60111-51413-6,10.152.152.11,60111,46.37.21.216,51413,TCP,2016-02-24 11:01:53,473,0 days 00:00:00,0.0
10.152.152.11-46.37.21.216-60111-51413-6,10.152.152.11,60111,46.37.21.216,51413,TCP,2016-02-24 11:01:53,473,0 days 00:00:00,0.0
10.152.152.11-88.206.113.212-60725-51413-6,10.152.152.11,60725,88.206.113.212,51413,TCP,2016-02-24 11:01:53,109792563,0 days 00:00:00,0.0
10.152.152.11-83.212.116.118-53046-51413-6,10.152.152.11,53046,83.212.116.118,51413,TCP,2016-02-24 11:02:03,27997,0 days 00:00:10,10.0
10.152.152.11-201.24.64.89-54993-51413-6,10.152.152.11,54993,201.24.64.89,51413,TCP,2016-02-24 11:02:03,12401426,0 days 00:00:00,0.0
10.152.152.11-80.71.131.244-39156-51413-6,10.152.152.11,39156,80.71.131.244,51413,TCP,2016-02-24 11:02:03,62504346,0 days 00:00:00,0.0
10.152.152.11-80.71.131.244-39156-51413-6,10.152.152.11,39156,80.71.131.244,51413,TCP,2016-02-24 11:02:03,62504346,0 days 00:00:00,0.0
10.152.152.11-201.24.64.89-54993-51413-6,10.152.152.11,54993,201.24.64.89,51413,TCP,2016-02-24 11:02:03,12401426,0 days 00:00:00,0.0
10.152.152.11-83.212.116.118-53046-51413-6,10.152.152.11,53046,83.212.116.118,51413,TCP,2016-02-24 11:02:03,27997,0 days 00:00:00,0.0
10.152.152.11-46.151.155.28-51950-51413-6,10.152.152.11,51950,46.151.155.28,51413,TCP,2016-02-24 11:02:10,104956949,0 days 00:00:07,7.0
10.152.152.11-46.151.155.28-51950-51413-6,10.152.152.11,51950,46.151.155.28,51413,TCP,2016-02-24 11:02:10,104956949,0 days 00:00:00,0.0
10.152.152.11-90.28.138.224-35833-51413-6,10.152.152.11,35833,90.28.138.224,51413,TCP,2016-02-24 11:02:11,117826542,0 days 00:00:01,1.0
10.152.152.11-90.28.138.224-35833-51413-6,10.152.152.11,35833,90.28.138.224,51413,TCP,2016-02-24 11:02:11,117826542,0 days 00:00:00,0.0
10.152.152.11-72.223.96.164-44004-51413-6,10.152.152.11,44004,72.223.96.164,51413,TCP,2016-02-24 11:02:13,95772837,0 days 00:00:02,2.0
10.152.152.11-72.223.96.164-44004-51413-6,10.152.152.11,44004,72.223.96.164,51413,TCP,2016-02-24 11:02:13,95772837,0 days 00:00:00,0.0
10.152.152.11-92.102.126.70-57790-51413-6,10.152.152.11,57790,92.102.126.70,51413,TCP,2016-02-24 11:02:17,38826,0 days 00:00:04,4.0
10.152.152.11-92.102.126.70-57790-51413-6,10.152.152.11,57790,92.102.126.70,51413,TCP,2016-02-24 11:02:17,38826,0 days 00:00:00,0.0
10.152.152.11-195.154.9.157-59398-51413-6,10.152.152.11,59398,195.154.9.157,51413,TCP,2016-02-24 11:02:18,116102729,0 days 00:00:01,1.0
10.152.152.11-195.154.9.157-59398-51413-6,10.152.152.11,59398,195.154.9.157,51413,TCP,2016-02-24 11:02:18,116102729,0 days 00:00:00,0.0
10.152.152.11-103.232.86.148-46414-51413-6,10.152.152.11,46414,103.232.86.148,51413,TCP,2016-02-24 11:02:20,98832060,0 days 00:00:02,2.0
10.152.152.11-103.232.86.148-46414-51413-6,10.152.152.11,46414,103.232.86.148,51413,TCP,2016-02-24 11:02:20,98832060,0 days 00:00:00,0.0
10.152.152.11-84.249.168.120-44708-51413-6,10.152.152.11,44708,84.249.168.120,51413,TCP,2016-02-24 11:02:23,216310,0 days 00:00:03,3.0
10.152.152.11-84.249.168.120-44708-51413-6,10.152.152.11,44708,84.249.168.120,51413,TCP,2016-02-24 11:02:23,216310,0 days 00:00:00,0.0
10.152.152.11-65.190.84.101-52969-51413-6,10.152.152.11,52969,65.190.84.101,51413,TCP,2016-02-24 11:02:24,40759,0 days 00:00:01,1.0
10.152.152.11-65.190.84.101-52969-51413-6,10.152.152.11,52969,65.190.84.101,51413,TCP,2016-02-24 11:02:24,40759,0 days 00:00:00,0.0
10.152.152.11-5.19.245.40-45950-51413-6,10.152.152.11,45950,5.19.245.40,51413,TCP,2016-02-24 11:02:43,93532273,0 days 00:00:19,19.0
10.152.152.11-5.19.245.40-45950-51413-6,10.152.152.11,45950,5.19.245.40,51413,TCP,2016-02-24 11:02:43,93532273,0 days 00:00:00,0.0
10.152.152.11-217.250.238.213-40025-51413-6,10.152.152.11,40025,217.250.238.213,51413,TCP,2016-02-24 11:02:54,86804038,0 days 00:00:11,11.0
10.152.152.11-217.250.238.213-40025-51413-6,10.152.152.11,40025,217.250.238.213,51413,TCP,2016-02-24 11:02:54,86804038,0 days 00:00:00,0.0
10.152.152.11-67.245.150.237-59477-51413-6,10.152.152.11,59477,67.245.150.237,51413,TCP,2016-02-24 11:03:01,257106,0 days 00:00:07,7.0
10.152.152.11-67.245.150.237-59477-51413-6,10.152.152.11,59477,67.245.150.237,51413,TCP,2016-02-24 11:03:01,257106,0 days 00:00:00,0.0
10.152.152.11-80.71.131.244-39156-51413-6,10.152.152.11,39156,80.71.131.244,51413,TCP,2016-02-24 11:03:06,1015,0 days 00:00:05,5.0
